id,EmployeeID,department_id,level_id,Job_Profile,Compensation,Bonus_%
3418,104434,d005,KSETO3,JP_1038,"110,000.00",0.15
4645,104435,d003,6O0MT2,JP_1025,"120,000.00",0.1
3419,104436,d005,KSETO3,JP_1038,"110,000.00",0.15
3420,104437,d005,KSETO3,JP_1038,"110,000.00",0.15
3421,104438,d005,KSETO3,JP_1038,"110,000.00",0.15
3422,104439,d005,KSETO3,JP_1038,"110,000.00",0.15
4280,104440,d005,9OLSAT,JP_1040,"140,000.00",0.15
3423,104441,d005,KSETO3,JP_1038,"110,000.00",0.15
3424,104442,d005,KSETO3,JP_1038,"110,000.00",0.15
3930,104443,d005,2Q35MD,JP_1039,"200,000.00",0.2
4281,104444,d005,9OLSAT,JP_1040,"140,000.00",0.15
3425,104445,d005,KSETO3,JP_1038,"110,000.00",0.15
3426,104446,d005,KSETO3,JP_1038,"110,000.00",0.15
3427,104447,d005,KSETO3,JP_1038,"110,000.00",0.15
4282,104448,d005,9OLSAT,JP_1040,"140,000.00",0.15
4283,104449,d005,9OLSAT,JP_1040,"140,000.00",0.15
3428,104450,d005,KSETO3,JP_1038,"110,000.00",0.15
3429,104451,d005,KSETO3,JP_1038,"110,000.00",0.15
4284,104452,d005,9OLSAT,JP_1040,"140,000.00",0.15
4285,104453,d005,9OLSAT,JP_1040,"140,000.00",0.15
4859,104454,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
4860,104455,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
4286,104456,d005,9OLSAT,JP_1040,"140,000.00",0.15
1308,104457,d002,KSETO3,JP_1016,"70,000.00",0.15
4562,104458,d005,FFK1HB,JP_1041,"325,000.00",0.3
4287,104459,d005,9OLSAT,JP_1040,"140,000.00",0.15
4288,104460,d005,9OLSAT,JP_1040,"140,000.00",0.15
3430,104461,d005,KSETO3,JP_1038,"110,000.00",0.15
3431,104462,d005,KSETO3,JP_1038,"110,000.00",0.15
4289,104463,d005,9OLSAT,JP_1040,"140,000.00",0.15
3931,104464,d005,2Q35MD,JP_1039,"200,000.00",0.2
84,104465,d003,KSETO3,JP_1022,"75,000.00",0.15
4563,104466,d005,FFK1HB,JP_1041,"325,000.00",0.3
3432,104467,d005,KSETO3,JP_1038,"110,000.00",0.15
3433,104468,d005,KSETO3,JP_1038,"110,000.00",0.15
3434,104469,d005,KSETO3,JP_1038,"110,000.00",0.15
4290,104470,d005,9OLSAT,JP_1040,"140,000.00",0.15
4795,104471,d001,KSETO3,JP_1013,"75,000.00",0.15
3435,104472,d005,KSETO3,JP_1038,"110,000.00",0.15
3436,104473,d005,KSETO3,JP_1038,"110,000.00",0.15
4291,104474,d005,9OLSAT,JP_1040,"140,000.00",0.15
3437,104475,d005,KSETO3,JP_1038,"110,000.00",0.15
4292,104476,d005,9OLSAT,JP_1040,"140,000.00",0.15
3932,104477,d005,2Q35MD,JP_1039,"200,000.00",0.2
4293,104478,d005,9OLSAT,JP_1040,"140,000.00",0.15
3933,104479,d005,2Q35MD,JP_1039,"200,000.00",0.2
3438,104480,d005,KSETO3,JP_1038,"110,000.00",0.15
3439,104481,d005,KSETO3,JP_1038,"110,000.00",0.15
4294,104482,d005,9OLSAT,JP_1040,"140,000.00",0.15
3440,104483,d005,KSETO3,JP_1038,"110,000.00",0.15
3441,104484,d005,KSETO3,JP_1038,"110,000.00",0.15
3934,104485,d005,2Q35MD,JP_1039,"200,000.00",0.2
4564,104486,d005,FFK1HB,JP_1041,"325,000.00",0.3
4646,104487,d003,6O0MT2,JP_1025,"120,000.00",0.1
3442,104488,d005,KSETO3,JP_1038,"110,000.00",0.15
3443,104489,d005,KSETO3,JP_1038,"110,000.00",0.15
3444,104490,d005,KSETO3,JP_1038,"110,000.00",0.15
3445,104491,d005,KSETO3,JP_1038,"110,000.00",0.15
4295,104492,d005,9OLSAT,JP_1040,"140,000.00",0.15
4296,104493,d005,9OLSAT,JP_1040,"140,000.00",0.15
3446,104494,d005,KSETO3,JP_1038,"110,000.00",0.15
4297,104495,d005,9OLSAT,JP_1040,"140,000.00",0.15
3447,104496,d005,KSETO3,JP_1038,"110,000.00",0.15
3448,104497,d005,KSETO3,JP_1038,"110,000.00",0.15
4565,104498,d005,FFK1HB,JP_1041,"325,000.00",0.3
3449,104499,d005,KSETO3,JP_1038,"110,000.00",0.15
3450,104500,d005,KSETO3,JP_1038,"110,000.00",0.15
3451,104501,d005,KSETO3,JP_1038,"110,000.00",0.15
3452,104502,d005,KSETO3,JP_1038,"110,000.00",0.15
3453,104503,d005,KSETO3,JP_1038,"110,000.00",0.15
3454,104504,d005,KSETO3,JP_1038,"110,000.00",0.15
3455,104505,d005,KSETO3,JP_1038,"110,000.00",0.15
3456,104506,d005,KSETO3,JP_1038,"110,000.00",0.15
3457,104507,d005,KSETO3,JP_1038,"110,000.00",0.15
3935,104508,d005,2Q35MD,JP_1039,"200,000.00",0.2
4298,104509,d005,9OLSAT,JP_1040,"140,000.00",0.15
1309,104510,d002,KSETO3,JP_1016,"70,000.00",0.15
4299,104511,d005,9OLSAT,JP_1040,"140,000.00",0.15
3936,104512,d005,2Q35MD,JP_1039,"200,000.00",0.2
3458,104513,d005,KSETO3,JP_1038,"110,000.00",0.15
3459,104514,d005,KSETO3,JP_1038,"110,000.00",0.15
742,104515,d004,KSETO3,JP_1029,"85,000.00",0.15
3460,104516,d005,KSETO3,JP_1038,"110,000.00",0.15
3461,104517,d005,KSETO3,JP_1038,"110,000.00",0.15
2176,104518,d001,KSETO3,JP_1007,"220,000.00",0.15
1310,104519,d002,KSETO3,JP_1016,"70,000.00",0.15
3462,104520,d005,KSETO3,JP_1038,"110,000.00",0.15
3463,104521,d005,KSETO3,JP_1038,"110,000.00",0.15
3464,104522,d005,KSETO3,JP_1038,"110,000.00",0.15
4916,104523,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
336,104524,d002,KSETO3,JP_1015,"55,000.00",0.15
4861,104525,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
3465,104526,d005,KSETO3,JP_1038,"110,000.00",0.15
4913,104527,d003,2Q35MD,JP_1028,"190,000.00",0.2
4862,104528,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
3466,104529,d005,KSETO3,JP_1038,"110,000.00",0.15
743,104530,d004,KSETO3,JP_1029,"85,000.00",0.15
1912,104531,d002,9OLSAT,JP_1018,,0.15
4707,104532,d001,ZO9DQZ,JP_1011,"120,000.00",0.15
3467,104533,d005,KSETO3,JP_1038,"110,000.00",0.15
337,104534,d002,KSETO3,JP_1015,"55,000.00",0.15
2273,104535,d003,KSETO3,JP_1023,"70,000.00",0.15
4938,104536,d001,9OLSAT,JP_1050,"110,000.00",0.15
1311,104537,d002,KSETO3,JP_1016,"70,000.00",0.15
1312,104538,d002,KSETO3,JP_1016,"70,000.00",0.15
3468,104539,d005,KSETO3,JP_1038,"110,000.00",0.15
3469,104540,d005,KSETO3,JP_1038,"110,000.00",0.15
3470,104541,d005,KSETO3,JP_1038,"110,000.00",0.15
1751,104542,d001,KSETO3,JP_1005,"50,000.00",0.15
4769,104543,d002,2Q35MD,JP_1021,"160,000.00",0.2
4917,104544,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
3471,104545,d005,KSETO3,JP_1038,"110,000.00",0.15
4647,104546,d003,6O0MT2,JP_1025,"120,000.00",0.1
1752,104547,d001,KSETO3,JP_1005,"50,000.00",0.15
4300,104548,d005,9OLSAT,JP_1040,"140,000.00",0.15
4918,104549,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
3472,104550,d005,KSETO3,JP_1038,"110,000.00",0.15
2073,104551,d004,9OLSAT,JP_1034,"95,000.00",0.15
3473,104552,d005,KSETO3,JP_1038,"110,000.00",0.15
4919,104553,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
4920,104554,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
2274,104555,d003,KSETO3,JP_1023,"70,000.00",0.15
1313,104556,d002,KSETO3,JP_1016,"70,000.00",0.15
3937,104557,d005,2Q35MD,JP_1039,"200,000.00",0.2
4914,104558,d003,2Q35MD,JP_1028,"190,000.00",0.2
744,104559,d004,KSETO3,JP_1029,"85,000.00",0.15
3474,104560,d005,KSETO3,JP_1038,"110,000.00",0.15
2275,104561,d003,KSETO3,JP_1023,"70,000.00",0.15
4921,104562,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
745,104563,d004,KSETO3,JP_1029,"85,000.00",0.15
3475,104564,d005,KSETO3,JP_1038,"110,000.00",0.15
3476,104565,d005,KSETO3,JP_1038,"110,000.00",0.15
1494,104566,d001,KSETO3,JP_1002,"65,000.00",0.15
3477,104567,d005,KSETO3,JP_1038,"110,000.00",0.15
3478,104568,d005,KSETO3,JP_1038,"110,000.00",0.15
1483,104569,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
3479,104570,d005,KSETO3,JP_1038,"110,000.00",0.15
4301,104571,d005,9OLSAT,JP_1040,"140,000.00",0.15
1495,104572,d001,KSETO3,JP_1002,"65,000.00",0.15
1496,104573,d001,KSETO3,JP_1002,"65,000.00",0.15
3480,104574,d005,KSETO3,JP_1038,"110,000.00",0.15
3481,104575,d005,KSETO3,JP_1038,"110,000.00",0.15
3482,104576,d005,KSETO3,JP_1038,"110,000.00",0.15
1497,104577,d001,KSETO3,JP_1002,"65,000.00",0.15
3483,104578,d005,KSETO3,JP_1038,"110,000.00",0.15
2030,104579,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
4302,104580,d005,9OLSAT,JP_1040,"140,000.00",0.15
1498,104581,d001,KSETO3,JP_1002,"65,000.00",0.15
2529,104582,d002,KSETO3,JP_1020,"80,000.00",0.15
4943,104583,d003,9OLSAT,JP_1044,,0.15
2276,104584,d003,KSETO3,JP_1023,"70,000.00",0.15
1514,104585,d001,KSETO3,JP_1003,"65,000.00",0.15
2277,104586,d003,KSETO3,JP_1023,"70,000.00",0.15
3484,104587,d005,KSETO3,JP_1038,"110,000.00",0.15
4939,104588,d001,9OLSAT,JP_1050,"110,000.00",0.15
3485,104589,d005,KSETO3,JP_1038,"110,000.00",0.15
1515,104590,d001,KSETO3,JP_1003,"65,000.00",0.15
4708,104591,d001,ZO9DQZ,JP_1011,"120,000.00",0.15
2530,104592,d002,KSETO3,JP_1020,"80,000.00",0.15
746,104593,d004,KSETO3,JP_1029,"85,000.00",0.15
4946,104594,d005,TRVBNH,JP_1043,"355,000.00",0.3
3486,104595,d005,KSETO3,JP_1038,"110,000.00",0.15
2278,104596,d003,KSETO3,JP_1023,"70,000.00",0.15
4863,104597,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
1516,104598,d001,KSETO3,JP_1003,"65,000.00",0.15
3487,104599,d005,KSETO3,JP_1038,"110,000.00",0.15
3488,104600,d005,KSETO3,JP_1038,"110,000.00",0.15
1517,104601,d001,KSETO3,JP_1003,"65,000.00",0.15
1518,104602,d001,KSETO3,JP_1003,"65,000.00",0.15
2531,104603,d002,KSETO3,JP_1020,"80,000.00",0.15
3489,104604,d005,KSETO3,JP_1038,"110,000.00",0.15
3490,104605,d005,KSETO3,JP_1038,"110,000.00",0.15
4709,104606,d001,ZO9DQZ,JP_1011,"120,000.00",0.15
1399,104607,d004,2Q35MD,JP_1030,"175,000.00",0.2
4922,104608,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
4710,104609,d001,ZO9DQZ,JP_1011,"120,000.00",0.15
4711,104610,d001,ZO9DQZ,JP_1011,"120,000.00",0.15
1690,104611,d001,KSETO3,JP_1004,"70,000.00",0.15
3491,104612,d005,KSETO3,JP_1038,"110,000.00",0.15
4303,104613,d005,9OLSAT,JP_1040,"140,000.00",0.15
4304,104614,d005,9OLSAT,JP_1040,"140,000.00",0.15
3938,104615,d005,2Q35MD,JP_1039,"200,000.00",0.2
2074,104616,d004,9OLSAT,JP_1034,"95,000.00",0.15
747,104617,d004,KSETO3,JP_1029,"85,000.00",0.15
2532,104618,d002,KSETO3,JP_1020,"80,000.00",0.15
4923,104619,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
4770,104620,d002,2Q35MD,JP_1021,"160,000.00",0.2
3492,104621,d005,KSETO3,JP_1038,"110,000.00",0.15
1400,104622,d004,2Q35MD,JP_1030,"175,000.00",0.2
748,104623,d004,KSETO3,JP_1029,"85,000.00",0.15
1691,104624,d001,KSETO3,JP_1004,"70,000.00",0.15
2533,104625,d002,KSETO3,JP_1020,"80,000.00",0.15
2031,104626,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
1692,104627,d001,KSETO3,JP_1004,"70,000.00",0.15
4924,104628,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
4940,104629,d001,9OLSAT,JP_1050,"110,000.00",0.15
2534,104630,d002,KSETO3,JP_1020,"80,000.00",0.15
4305,104631,d005,9OLSAT,JP_1040,"140,000.00",0.15
3493,104632,d005,KSETO3,JP_1038,"110,000.00",0.15
3494,104633,d005,KSETO3,JP_1038,"110,000.00",0.15
1484,104634,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
4648,104635,d003,6O0MT2,JP_1025,"120,000.00",0.1
4566,104636,d005,FFK1HB,JP_1041,"325,000.00",0.3
1314,104637,d002,KSETO3,JP_1016,"70,000.00",0.15
3495,104638,d005,KSETO3,JP_1038,"110,000.00",0.15
1315,104639,d002,KSETO3,JP_1016,"70,000.00",0.15
4864,104640,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
3496,104641,d005,KSETO3,JP_1038,"110,000.00",0.15
1753,104642,d001,KSETO3,JP_1005,"50,000.00",0.15
1316,104643,d002,KSETO3,JP_1016,"70,000.00",0.15
2279,104644,d003,KSETO3,JP_1023,"70,000.00",0.15
1317,104645,d002,KSETO3,JP_1016,"70,000.00",0.15
1401,104646,d004,2Q35MD,JP_1030,"175,000.00",0.2
4925,104647,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
35,104648,d001,ZO9DQZ,JP_1001,,0.2
2280,104649,d003,KSETO3,JP_1023,"70,000.00",0.15
3939,104650,d005,2Q35MD,JP_1039,"200,000.00",0.2
3497,104651,d005,KSETO3,JP_1038,"110,000.00",0.15
4926,104652,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
1754,104653,d001,KSETO3,JP_1005,"50,000.00",0.15
4441,104654,d004,6O0MT2,JP_1035,"75,000.00",0.1
4771,104655,d002,2Q35MD,JP_1021,"160,000.00",0.2
4649,104656,d003,6O0MT2,JP_1025,"120,000.00",0.1
3498,104657,d005,KSETO3,JP_1038,"110,000.00",0.15
3499,104658,d005,KSETO3,JP_1038,"110,000.00",0.15
1755,104659,d001,KSETO3,JP_1005,"50,000.00",0.15
3500,104660,d005,KSETO3,JP_1038,"110,000.00",0.15
4950,104661,d001,ZO9DQZ,JP_1047,"110,000.00",0.2
1318,104662,d002,KSETO3,JP_1016,"70,000.00",0.15
2487,104663,d005,KSETO3,JP_1037,"80,000.00",0.15
749,104664,d004,KSETO3,JP_1029,"85,000.00",0.15
2032,104665,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
1913,104666,d002,9OLSAT,JP_1018,,0.15
2281,104667,d003,KSETO3,JP_1023,"70,000.00",0.15
1756,104668,d001,KSETO3,JP_1005,"50,000.00",0.15
4772,104669,d002,2Q35MD,JP_1021,"160,000.00",0.2
4306,104670,d005,9OLSAT,JP_1040,"140,000.00",0.15
2282,104671,d003,KSETO3,JP_1023,"70,000.00",0.15
2488,104672,d005,KSETO3,JP_1037,"80,000.00",0.15
2283,104673,d003,KSETO3,JP_1023,"70,000.00",0.15
4865,104674,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
2489,104675,d005,KSETO3,JP_1037,"80,000.00",0.15
2490,104676,d005,KSETO3,JP_1037,"80,000.00",0.15
750,104677,d004,KSETO3,JP_1029,"85,000.00",0.15
2075,104678,d004,9OLSAT,JP_1034,"95,000.00",0.15
2076,104679,d004,9OLSAT,JP_1034,"95,000.00",0.15
4307,104680,d005,9OLSAT,JP_1040,"140,000.00",0.15
3501,104681,d005,KSETO3,JP_1038,"110,000.00",0.15
4650,104682,d003,6O0MT2,JP_1025,"120,000.00",0.1
4773,104683,d002,2Q35MD,JP_1021,"160,000.00",0.2
4308,104684,d005,9OLSAT,JP_1040,"140,000.00",0.15
4951,104685,d001,ZO9DQZ,JP_1047,"110,000.00",0.2
4567,104686,d005,FFK1HB,JP_1041,"325,000.00",0.3
4961,104687,d003,TRVBNH,JP_1046,"325,000.00",0.3
4309,104688,d005,9OLSAT,JP_1040,"140,000.00",0.15
2284,104689,d003,KSETO3,JP_1023,"70,000.00",0.15
3502,104690,d005,KSETO3,JP_1038,"110,000.00",0.15
2285,104691,d003,KSETO3,JP_1023,"70,000.00",0.15
3503,104692,d005,KSETO3,JP_1038,"110,000.00",0.15
3504,104693,d005,KSETO3,JP_1038,"110,000.00",0.15
1319,104694,d002,KSETO3,JP_1016,"70,000.00",0.15
1320,104695,d002,KSETO3,JP_1016,"70,000.00",0.15
4927,104696,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
1321,104697,d002,KSETO3,JP_1016,"70,000.00",0.15
2535,104698,d002,KSETO3,JP_1020,"80,000.00",0.15
2536,104699,d002,KSETO3,JP_1020,"80,000.00",0.15
2537,104700,d002,KSETO3,JP_1020,"80,000.00",0.15
3505,104701,d005,KSETO3,JP_1038,"110,000.00",0.15
2077,104702,d004,9OLSAT,JP_1034,"95,000.00",0.15
4947,104703,d005,TRVBNH,JP_1043,"355,000.00",0.3
36,104704,d001,ZO9DQZ,JP_1001,,0.2
3506,104705,d005,KSETO3,JP_1038,"110,000.00",0.15
2078,104706,d004,9OLSAT,JP_1034,"95,000.00",0.15
2286,104707,d003,KSETO3,JP_1023,"70,000.00",0.15
2287,104708,d003,KSETO3,JP_1023,"70,000.00",0.15
3507,104709,d005,KSETO3,JP_1038,"110,000.00",0.15
4915,104710,d003,2Q35MD,JP_1028,"190,000.00",0.2
3508,104711,d005,KSETO3,JP_1038,"110,000.00",0.15
4928,104712,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
338,104713,d002,KSETO3,JP_1015,"55,000.00",0.15
1322,104714,d002,KSETO3,JP_1016,"70,000.00",0.15
751,104715,d004,KSETO3,JP_1029,"85,000.00",0.15
4962,104716,d001,2Q35MD,JP_1052,"190,000.00",0.2
1757,104717,d001,KSETO3,JP_1005,"50,000.00",0.15
1323,104718,d002,KSETO3,JP_1016,"70,000.00",0.15
2288,104719,d003,KSETO3,JP_1023,"70,000.00",0.15
3940,104720,d005,2Q35MD,JP_1039,"200,000.00",0.2
3509,104721,d005,KSETO3,JP_1038,"110,000.00",0.15
3510,104722,d005,KSETO3,JP_1038,"110,000.00",0.15
1758,104723,d001,KSETO3,JP_1005,"50,000.00",0.15
1759,104724,d001,KSETO3,JP_1005,"50,000.00",0.15
1914,104725,d002,9OLSAT,JP_1018,,0.15
3511,104726,d005,KSETO3,JP_1038,"110,000.00",0.15
1324,104727,d002,KSETO3,JP_1016,"70,000.00",0.15
1915,104728,d002,9OLSAT,JP_1018,,0.15
3512,104729,d005,KSETO3,JP_1038,"110,000.00",0.15
1325,104730,d002,KSETO3,JP_1016,"70,000.00",0.15
752,104731,d004,KSETO3,JP_1029,"85,000.00",0.15
1326,104732,d002,KSETO3,JP_1016,"70,000.00",0.15
3513,104733,d005,KSETO3,JP_1038,"110,000.00",0.15
3514,104734,d005,KSETO3,JP_1038,"110,000.00",0.15
2289,104735,d003,KSETO3,JP_1023,"70,000.00",0.15
2290,104736,d003,KSETO3,JP_1023,"70,000.00",0.15
2291,104737,d003,KSETO3,JP_1023,"70,000.00",0.15
753,104738,d004,KSETO3,JP_1029,"85,000.00",0.15
2033,104739,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
3515,104740,d005,KSETO3,JP_1038,"110,000.00",0.15
2292,104741,d003,KSETO3,JP_1023,"70,000.00",0.15
1760,104742,d001,KSETO3,JP_1005,"50,000.00",0.15
4952,104743,d001,ZO9DQZ,JP_1047,"110,000.00",0.2
1327,104744,d002,KSETO3,JP_1016,"70,000.00",0.15
2293,104745,d003,KSETO3,JP_1023,"70,000.00",0.15
2294,104746,d003,KSETO3,JP_1023,"70,000.00",0.15
1328,104747,d002,KSETO3,JP_1016,"70,000.00",0.15
4651,104748,d003,6O0MT2,JP_1025,"120,000.00",0.1
4953,104749,d001,ZO9DQZ,JP_1047,"110,000.00",0.2
2150,104750,d001,KSETO3,JP_1006,"50,000.00",0.15
4774,104751,d002,2Q35MD,JP_1021,"160,000.00",0.2
3516,104752,d005,KSETO3,JP_1038,"110,000.00",0.15
4929,104753,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
4652,104754,d003,6O0MT2,JP_1025,"120,000.00",0.1
1329,104755,d002,KSETO3,JP_1016,"70,000.00",0.15
4944,104756,d003,9OLSAT,JP_1044,,0.15
2151,104757,d001,KSETO3,JP_1006,"50,000.00",0.15
2152,104758,d001,KSETO3,JP_1006,"50,000.00",0.15
1330,104759,d002,KSETO3,JP_1016,"70,000.00",0.15
1331,104760,d002,KSETO3,JP_1016,"70,000.00",0.15
2153,104761,d001,KSETO3,JP_1006,"50,000.00",0.15
4930,104762,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
1332,104763,d002,KSETO3,JP_1016,"70,000.00",0.15
1645,104764,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
1333,104765,d002,KSETO3,JP_1016,"70,000.00",0.15
1916,104766,d002,9OLSAT,JP_1018,,0.15
4712,104767,d001,ZO9DQZ,JP_1011,"120,000.00",0.15
85,104768,d003,KSETO3,JP_1022,"75,000.00",0.15
3517,104769,d005,KSETO3,JP_1038,"110,000.00",0.15
2177,104770,d001,KSETO3,JP_1007,"220,000.00",0.15
4442,104771,d004,6O0MT2,JP_1035,"75,000.00",0.1
2491,104772,d005,KSETO3,JP_1037,"80,000.00",0.15
1334,104773,d002,KSETO3,JP_1016,"70,000.00",0.15
4653,104774,d003,6O0MT2,JP_1025,"120,000.00",0.1
4941,104775,d001,9OLSAT,JP_1050,"110,000.00",0.15
4931,104776,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
1335,104777,d002,KSETO3,JP_1016,"70,000.00",0.15
3518,104778,d005,KSETO3,JP_1038,"110,000.00",0.15
3519,104779,d005,KSETO3,JP_1038,"110,000.00",0.15
2538,104780,d002,KSETO3,JP_1020,"80,000.00",0.15
3941,104781,d005,2Q35MD,JP_1039,"200,000.00",0.2
3942,104782,d005,2Q35MD,JP_1039,"200,000.00",0.2
3520,104783,d005,KSETO3,JP_1038,"110,000.00",0.15
2178,104784,d001,KSETO3,JP_1007,"220,000.00",0.15
2539,104785,d002,KSETO3,JP_1020,"80,000.00",0.15
3521,104786,d005,KSETO3,JP_1038,"110,000.00",0.15
86,104787,d003,KSETO3,JP_1022,"75,000.00",0.15
3522,104788,d005,KSETO3,JP_1038,"110,000.00",0.15
2540,104789,d002,KSETO3,JP_1020,"80,000.00",0.15
2179,104790,d001,KSETO3,JP_1007,"220,000.00",0.15
3661,104791,d001,KSETO3,JP_1008,"55,000.00",0.15
3943,104792,d005,2Q35MD,JP_1039,"200,000.00",0.2
87,104793,d003,KSETO3,JP_1022,"75,000.00",0.15
3523,104794,d005,KSETO3,JP_1038,"110,000.00",0.15
88,104795,d003,KSETO3,JP_1022,"75,000.00",0.15
3662,104796,d001,KSETO3,JP_1008,"55,000.00",0.15
4443,104797,d004,6O0MT2,JP_1035,"75,000.00",0.1
754,104798,d004,KSETO3,JP_1029,"85,000.00",0.15
4310,104799,d005,9OLSAT,JP_1040,"140,000.00",0.15
1917,104800,d002,9OLSAT,JP_1018,,0.15
1402,104801,d004,2Q35MD,JP_1030,"175,000.00",0.2
2541,104802,d002,KSETO3,JP_1020,"80,000.00",0.15
4932,104803,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
339,104804,d002,KSETO3,JP_1015,"55,000.00",0.15
755,104805,d004,KSETO3,JP_1029,"85,000.00",0.15
3524,104806,d005,KSETO3,JP_1038,"110,000.00",0.15
4933,104807,d005,ZO9DQZ,JP_1042,"155,000.00",0.2
3663,104808,d001,KSETO3,JP_1008,"55,000.00",0.15
3525,104809,d005,KSETO3,JP_1038,"110,000.00",0.15
3526,104810,d005,KSETO3,JP_1038,"110,000.00",0.15
3527,104811,d005,KSETO3,JP_1038,"110,000.00",0.15
3664,104812,d001,KSETO3,JP_1008,"55,000.00",0.15
89,104813,d003,KSETO3,JP_1022,"75,000.00",0.15
2295,104814,d003,KSETO3,JP_1023,"70,000.00",0.15
4866,104815,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
3665,104816,d001,KSETO3,JP_1008,"55,000.00",0.15
3528,104817,d005,KSETO3,JP_1038,"110,000.00",0.15
3529,104818,d005,KSETO3,JP_1038,"110,000.00",0.15
2492,104819,d005,KSETO3,JP_1037,"80,000.00",0.15
3530,104820,d005,KSETO3,JP_1038,"110,000.00",0.15
4954,104821,d001,ZO9DQZ,JP_1047,"110,000.00",0.2
1646,104822,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
2493,104823,d005,KSETO3,JP_1037,"80,000.00",0.15
4463,104824,d001,KSETO3,JP_1009,"85,000.00",0.15
3531,104825,d005,KSETO3,JP_1038,"110,000.00",0.15
1918,104826,d002,9OLSAT,JP_1018,,0.15
4955,104827,d001,ZO9DQZ,JP_1047,"110,000.00",0.2
3532,104828,d005,KSETO3,JP_1038,"110,000.00",0.15
3533,104829,d005,KSETO3,JP_1038,"110,000.00",0.15
3534,104830,d005,KSETO3,JP_1038,"110,000.00",0.15
2296,104831,d003,KSETO3,JP_1023,"70,000.00",0.15
4464,104832,d001,KSETO3,JP_1009,"85,000.00",0.15
2542,104833,d002,KSETO3,JP_1020,"80,000.00",0.15
3535,104834,d005,KSETO3,JP_1038,"110,000.00",0.15
4654,104835,d003,6O0MT2,JP_1025,"120,000.00",0.1
3536,104836,d005,KSETO3,JP_1038,"110,000.00",0.15
340,104837,d002,KSETO3,JP_1015,"55,000.00",0.15
4867,104838,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
3537,104839,d005,KSETO3,JP_1038,"110,000.00",0.15
3944,104840,d005,2Q35MD,JP_1039,"200,000.00",0.2
4956,104841,d001,ZO9DQZ,JP_1047,"110,000.00",0.2
4311,104842,d005,9OLSAT,JP_1040,"140,000.00",0.15
3538,104843,d005,KSETO3,JP_1038,"110,000.00",0.15
2543,104844,d002,KSETO3,JP_1020,"80,000.00",0.15
3539,104845,d005,KSETO3,JP_1038,"110,000.00",0.15
1647,104846,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
3540,104847,d005,KSETO3,JP_1038,"110,000.00",0.15
2297,104848,d003,KSETO3,JP_1023,"70,000.00",0.15
341,104849,d002,KSETO3,JP_1015,"55,000.00",0.15
2544,104850,d002,KSETO3,JP_1020,"80,000.00",0.15
1336,104851,d002,KSETO3,JP_1016,"70,000.00",0.15
4465,104852,d001,KSETO3,JP_1009,"85,000.00",0.15
4957,104853,d001,ZO9DQZ,JP_1047,"110,000.00",0.2
3541,104854,d005,KSETO3,JP_1038,"110,000.00",0.15
3542,104855,d005,KSETO3,JP_1038,"110,000.00",0.15
4466,104856,d001,KSETO3,JP_1009,"85,000.00",0.15
1337,104857,d002,KSETO3,JP_1016,"70,000.00",0.15
4713,104858,d001,ZO9DQZ,JP_1011,"120,000.00",0.15
4467,104859,d001,KSETO3,JP_1009,"85,000.00",0.15
3543,104860,d005,KSETO3,JP_1038,"110,000.00",0.15
1338,104861,d002,KSETO3,JP_1016,"70,000.00",0.15
3544,104862,d005,KSETO3,JP_1038,"110,000.00",0.15
1339,104863,d002,KSETO3,JP_1016,"70,000.00",0.15
4468,104864,d001,KSETO3,JP_1009,"85,000.00",0.15
